time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
150960,0.012,0.17143639449057488,0,0.1328356072847196,49.998934426231898,0.054109960872286679,49.998934426234172,49.99893442623415,49.998934426234129,49.998934426234094,49.998934426234001,49.998934426233845,49.99893442623371,49.998934426233554,49.998934426233376,49.998934426233241,49.998934426233099,49.998934426232857,49.998934426231898,,,,,,,,,0.17143639449057488,0.17101400075303377,0.16974096153922902,0.16759886708383576,0.1645540084889939,0.16055186845919051,0.15550688038540506,0.14928294527760655,0.14165344100520141,0.13220802023177428,0.12008595131612521,0.10286053060356098,0.054109960872286679,,,,,,,,
151020,0.012,0.17138692913047995,0,0.13280264341375286,49.998934426234257,0.054106089779081636,49.998934426233916,49.998934426233895,49.998934426233859,49.998934426233809,49.998934426233717,49.998934426233603,49.998934426233482,49.998934426233347,49.998934426233205,49.998934426233092,49.998934426233141,49.998934426233504,49.998934426234257,,,,,,,,,0.17138692913047995,0.17096473777390656,0.16969230662414345,0.16755122892503127,0.16450780168184409,0.16050751800546798,0.15546482917182444,0.14924366718154081,0.14161746548268941,0.1321759835112109,0.12005872328267253,0.10283965711657064,0.054106089779081636,,,,,,,,
151080,0.012,0.17133751244060982,0,0.13276971048892938,49.99893442623604,0.05410222433464227,49.998934426233667,49.998934426233632,49.998934426233639,49.998934426233639,49.998934426233575,49.998934426233511,49.998934426233497,49.998934426233497,49.998934426233596,49.998934426233745,49.998934426234023,49.998934426234605,49.99893442623604,,,,,,,,,0.17133751244060982,0.17091552323470907,0.16964369945813473,0.16750363736376858,0.1644616398590206,0.16046321045788095,0.15542281831302202,0.14920442639778142,0.14158152370140403,0.13214397635280689,0.12003151984080439,0.10281880192209508,0.05410222433464227,,,,,,,,
151140,0.012,0.17128814434731968,0,0.132736808465103,49.998934426234385,0.054098364527984569,49.998934426233589,49.998934426233575,49.998934426233603,49.998934426233618,49.99893442623366,49.998934426233696,49.998934426233795,49.998934426233951,49.998934426234108,49.998934426234243,49.998934426234364,49.998934426234392,49.998934426234385,,,,,,,,,0.17128814434731968,0.17086635706218192,0.16959513996909772,0.16745609232986175,0.1644155229530162,0.16041894575235627,0.15538084774911301,0.14916522287139639,0.14154561561216517,0.13211199871402191,0.12000434095573415,0.10279796499490601,0.054098364527984569,,,,,,,,
151200,0.012,0.17123882477711208,0,0.13270393729721525,49.998934426235564,0.054094510348150902,49.998934426233703,49.998934426233717,49.998934426233724,49.998934426233781,49.998934426233795,49.998934426233824,49.998934426233852,49.998934426233866,49.998934426233809,49.998934426233717,49.998934426233625,49.998934426233802,49.998934426235564,,,,,,,,,0.17123882477711208,0.17081723918321193,0.16954662808507082,0.16740859375326458,0.1643694508964581,0.16037472382494761,0.15533891742033046,0.149126056547561,0.14150974116588796,0.13208005055239713,0.11997718659274126,0.10277714630982217,0.054094510348150902,,,,,,,,
151260,0.012,0.17118955365663693,0,0.13267109694029533,49.998934426233149,0.054090661784210355,49.998934426233781,49.998934426233781,49.998934426233788,49.998934426233809,49.998934426233816,49.998934426233774,49.998934426233802,49.998934426233816,49.998934426233724,49.998934426233575,49.998934426233355,49.998934426233077,49.998934426233149,,,,,,,,,0.17118955365663693,0.1707681695248327,0.16949816373423693,0.16736114156407061,0.16432342362210739,0.16033054461183546,0.15529702726702529,0.14908692737155832,0.14147390031358323,0.13204813182555544,0.11995005671717071,0.10275634584170873,0.054090661784210355,,,,,,,,
151320,0.012,0.17114033091269049,0,0.13263828734945954,49.998934426233674,0.054086818825258572,49.998934426233788,49.998934426233774,49.998934426233802,49.998934426233802,49.998934426233788,49.998934426233745,49.998934426233802,49.998934426233859,49.99893442623393,49.998934426234044,49.998934426234115,49.998934426234072,49.998934426233674,,,,,,,,,0.17114033091269049,0.17071914801422289,0.16944974684492148,0.16731373569251254,0.16427744106285852,0.16028640804932623,0.1552551772296655,0.1490478352887776,0.14143809300635593,0.13201624249120072,0.11992295129443301,0.10273556356547768,0.054086818825258572,,,,,,,,
151380,0.012,0.17109115647221637,0,0.13260550847991204,49.998934426234648,0.054082981460416429,49.998934426233795,49.998934426233802,49.998934426233795,49.998934426233809,49.998934426233788,49.998934426233745,49.998934426233717,49.998934426233625,49.998934426233497,49.99893442623334,49.998934426233298,49.998934426233589,49.998934426234648,,,,,,,,,0.17109115647221637,0.1706701745787082,0.16940137734559435,0.16726637606896272,0.16423150315173993,0.16024231407385306,0.15521336724883689,0.14900878024471587,0.14140231919540702,0.13198438250711844,0.1198958702900044,0.10271479945608754,0.054082981460416429,,,,,,,,
151440,0.012,0.171042030262303,0,0.13257276028694306,49.998934426232807,0.054079149678831345,49.998934426233753,49.998934426233731,49.998934426233738,49.99893442623371,49.998934426233667,49.998934426233589,49.998934426233511,49.998934426233383,49.998934426233163,49.998934426232864,49.998934426232488,49.998934426232275,49.998934426232807,,,,,,,,,0.171042030262303,0.17062124914575813,0.16935305516486679,0.16721906262393141,0.16418560982191213,0.16019826262197376,0.15517159726524124,0.14896976218497565,0.14136657883203091,0.13195255183117452,0.11986881366942588,0.10269405348854302,0.054079149678831345,,,,,,,,
151500,0.012,0.17099295221018407,0,0.13254004272592934,49.998934426236303,0.054075323469677937,49.998934426233603,49.998934426233589,49.998934426233582,49.998934426233554,49.998934426233511,49.998934426233426,49.998934426233447,49.998934426233539,49.998934426233724,49.998934426234143,49.998934426234825,49.998934426235692,49.998934426236303,,,,,,,,,0.17099295221018407,0.17057237164298641,0.16930478023149204,0.16717179528806619,0.16413976100666766,0.16015425363037122,0.15512986721969652,0.14893078105526519,0.14133087186761584,0.1319207504213149,0.11984178139830333,0.10267332563789487,0.054075323469677937,,,,,,,,
151560,0.012,0.17094392224324031,0,0.1325073557523353,49.998934426238087,0.054071502822154165,49.998934426233554,49.998934426233539,49.998934426233561,49.998934426233596,49.998934426233674,49.99893442623376,49.998934426233909,49.998934426234143,49.998934426234428,49.998934426234882,49.998934426235571,49.998934426236652,49.998934426238087,,,,,,,,,0.17094392224324031,0.1705235419981535,0.16925655247436713,0.16712457399215477,0.16409395663943321,0.16011028703585461,0.15508817705313829,0.14889183680140025,0.14129519825364564,0.13188897823556753,0.1198147734423082,0.1026526158792407,0.054071502822154165,,,,,,,,
151620,0.012,0.17089494028899699,0,0.13247469932171119,49.9989344262383,0.054067687725486369,49.998934426233781,49.998934426233788,49.998934426233809,49.99893442623393,49.998934426234058,49.9989344262342,49.998934426234442,49.998934426234712,49.998934426235024,49.998934426235323,49.998934426235685,49.998934426236403,49.9989344262383,,,,,,,,,0.17089494028899699,0.17047476013916291,0.16920837182253018,0.1670773986671219,0.16404819665376655,0.16006636277535771,0.15504652670661775,0.1488529293693017,0.14125955794169739,0.13185723523204004,0.11978778976717684,0.10263192418772392,0.054067687725486369,,,,,,,,
151680,0.012,0.17084600627512195,0,0.13244207338969247,49.998934426233582,0.054063878168925404,49.998934426234186,49.9989344262342,49.998934426234278,49.998934426234428,49.998934426234577,49.998934426234776,49.998934426235117,49.998934426235536,49.998934426235998,49.998934426236367,49.998934426236346,49.998934426235181,49.998934426233582,,,,,,,,,0.17084600627512195,0.17042602599406062,0.16916023820515919,0.16703026924402761,0.16400248098335587,0.16002248078593717,0.15500491612130043,0.14881405870499456,0.1412239508834407,0.13182552136891934,0.11976083033870899,0.1026112505385334,0.054063878168925404,,,,,,,,
151740,0.012,0.17079712012943055,0,0.13240947791200214,49.998934426234783,0.054060074141748793,49.998934426234712,49.998934426234754,49.998934426234797,49.998934426234911,49.998934426235003,49.998934426235095,49.998934426235188,49.998934426235252,49.998934426235273,49.998934426235209,49.998934426235145,49.998934426235031,49.998934426234783,,,,,,,,,0.17079712012943055,0.17037733949103859,0.16911215155157541,0.166983185654072,0.16395680956202316,0.15997864100477602,0.15496334523846939,0.14877522475461127,0.14118837703064044,0.13179383660447389,0.11973389512277043,0.10259059490690471,0.054060074141748793,,,,,,,,
151800,0.012,0.17074828177987708,0,0.13237691284444619,49.998934426234072,0.054056275633258731,49.998934426234982,49.998934426234982,49.99893442623501,49.99893442623506,49.998934426235053,49.998934426235046,49.998934426235067,49.998934426235046,49.998934426234982,49.998934426234889,49.998934426234719,49.998934426234513,49.998934426234072,,,,,,,,,0.17074828177987708,0.17032870055842753,0.16906411179123709,0.16693614782858723,0.16391118232371713,0.15993484336917746,0.15492181399951943,0.14873642746438573,0.14115283633515177,0.13176218089704941,0.11970698408528929,0.10256995726811784,0.054056275633258731,,,,,,,,
151860,0.012,0.1706994911545662,0,0.13234437814291997,49.998934426232232,0.05405248263278422,49.998934426235024,49.99893442623501,49.998934426235031,49.998934426235046,49.99893442623501,49.998934426234953,49.99893442623496,49.998934426234946,49.998934426234904,49.998934426234868,49.998934426234698,49.998934426234094,49.998934426232232,,,,,,,,,0.17069949115456617,0.17028010912470731,0.16901611885374834,0.166889155699048,0.16386559920252325,0.1598910878165736,0.15488032234596522,0.14869766678066135,0.14111732874892696,0.13173055420507451,0.11968009719226048,0.10254933759750054,0.05405248263278422,,,,,,,,
151920,0.012,0.17065074818173978,0,0.1323118737634007,49.998934426234342,0.054048695129678748,49.998934426234982,49.99893442623496,49.99893442623496,49.99893442623496,49.998934426234918,49.998934426234818,49.998934426234733,49.998934426234634,49.998934426234534,49.998934426234484,49.998934426234477,49.998934426234463,49.998934426234342,,,,,,,,,0.17065074818173978,0.17023156511849447,0.16896817266884823,0.16684220919705958,0.16382006013265224,0.15984737428451515,0.1548388702194316,0.14865894264988175,0.14108185422400724,0.1316989564870544,0.11965323440974057,0.10252873587042403,0.054048695129678748,,,,,,,,
151980,0.012,0.17060205278978524,0,0.13227939966195223,49.998934426237426,0.054044913113321928,49.998934426234847,49.99893442623484,49.998934426234804,49.998934426234811,49.998934426234797,49.998934426234754,49.99893442623479,49.998934426234847,49.998934426235031,49.998934426235337,49.998934426235756,49.998934426236396,49.998934426237426,,,,,,,,,0.17060205278978524,0.17018306846854983,0.16892027316641739,0.1667953082543652,0.1637745650484469,0.15980370271067762,0.15479745756165955,0.1486202550185966,0.14104641271252807,0.13166738770157474,0.11962639570385124,0.10250815206230601,0.054044913113321928,,,,,,,,
152040,0.012,0.17055340490723173,0,0.13224695579472295,49.998934426233767,0.054041136573117925,49.998934426234847,49.998934426234868,49.998934426234868,49.998934426234932,49.998934426234996,49.998934426235053,49.998934426235209,49.998934426235344,49.998934426235408,49.998934426235238,49.998934426234591,49.998934426233532,49.998934426233767,,,,,,,,,0.17055340490723173,0.17013461910377584,0.16887242027647573,0.1667484528028427,0.16372911388437941,0.1597600730328588,0.1547560843145038,0.14858160383345898,0.1410110041667168,0.13163584780729964,0.11959958104077736,0.10248758614860935,0.054041136573117925,,,,,,,,
152100,0.012,0.17050480446275079,0,0.13221454211794587,49.998934426234356,0.054037365498497372,49.99893442623501,49.998934426234996,49.99893442623501,49.998934426235053,49.998934426235039,49.998934426235003,49.998934426234989,49.998934426234982,49.998934426234982,49.998934426235039,49.998934426235046,49.998934426234833,49.998934426234356,,,,,,,,,0.17050480446275079,0.1700862169532161,0.16882461392918183,0.16670164277450511,0.16368370657505149,0.1597164851889791,0.15471475041993285,0.14854298904122581,0.14097562853889287,0.13160433676297242,0.11957279038676774,0.10246703810484205,0.054037365498497372,,,,,,,,
152160,0.012,0.17045625138515544,0,0.13218215858793841,49.998934426235863,0.054033599878915581,49.998934426235017,49.998934426235003,49.998934426235003,49.998934426235031,49.998934426235024,49.99893442623501,49.998934426235031,49.998934426235074,49.998934426235138,49.998934426235238,49.998934426235415,49.998934426235657,49.998934426235863,,,,,,,,,0.17045625138515544,0.17003786194605469,0.16877685405483253,0.16665487810149984,0.16363834305519345,0.15967293911708019,0.15467345582002834,0.14850441058875721,0.14094028578146736,0.13157285452741468,0.11954602370813404,0.10244650790655704,0.054033599878915581,,,,,,,,
152220,0.012,0.17040774560340122,0,0.13214980516110308,49.99893442623619,0.054029839703852889,49.998934426235039,49.998934426235031,49.998934426235031,49.998934426235074,49.998934426235088,49.998934426235124,49.998934426235181,49.998934426235259,49.998934426235351,49.998934426235465,49.99893442623555,49.998934426235728,49.99893442623619,,,,,,,,,0.17040774560340124,0.16998955401161808,0.1687291405838646,0.16660815871610962,0.16359302325966585,0.15962943475532726,0.15463220045698634,0.14846586842301748,0.14090497584694395,0.13154140105952725,0.11951928097125231,0.10242599552935307,0.054029839703852889,,,,,,,,
152280,0.012,0.17035928704658251,0,0.13211748179392468,49.998934426238279,0.054026084962814955,49.998934426235124,49.99893442623511,49.998934426235145,49.998934426235202,49.998934426235238,49.998934426235337,49.998934426235522,49.998934426235806,49.998934426236254,49.998934426236922,49.998934426237831,49.998934426238677,49.998934426238279,,,,,,,,,0.17035928704658251,0.16994129307937003,0.16868147344684961,0.16656148455074907,0.16354774712345518,0.15958597204200423,0.15459098427311366,0.14842736249107175,0.14086969868791602,0.13150997631828767,0.11949256214256021,0.10240550094887263,0.054026084962814955,,,,,,,,
152340,0.012,0.17031087564393585,0,0.13208518844297323,49.998934426241433,0.054022335645332542,49.998934426235394,49.998934426235422,49.998934426235479,49.998934426235607,49.998934426235749,49.998934426235962,49.99893442623631,49.99893442623673,49.998934426237255,49.998934426237888,49.998934426238741,49.998934426239892,49.998934426241433,,,,,,,,,0.17031087564393585,0.16989307907891632,0.16863385257449889,0.16651485553796769,0.16350251458167769,0.15954255091551778,0.15454980721083114,0.14838889274008932,0.14083445425706903,0.13147858026275266,0.11946586718855928,0.10238502414080372,0.054022335645332542,,,,,,,,
152400,0.012,0.17026251132483963,0,0.1320529250649029,49.998934426242101,0.054018591740961436,49.998934426235948,49.998934426235977,49.998934426236076,49.998934426236247,49.998934426236495,49.998934426236815,49.998934426237298,49.998934426237902,49.998934426238648,49.998934426239579,49.998934426240652,49.998934426241753,49.998934426242101,,,,,,,,,0.17026251132483963,0.16984491194000317,0.1685862778976619,0.16646827161044953,0.16345732556957865,0.15949917131439659,0.15450866921267306,0.14835045911734257,0.14079924250718043,0.13144721285205749,0.11943919607581437,0.10236456508087943,0.054018591740961436,,,,,,,,
152460,0.012,0.170214194018809,0,0.13202069161644944,49.998934426241973,0.054014853239281194,49.998934426236758,49.998934426236801,49.998934426236914,49.998934426237184,49.998934426237462,49.998934426237831,49.998934426238357,49.998934426238954,49.998934426239664,49.998934426240389,49.998934426241142,49.998934426241838,49.998934426241973,,,,,,,,,0.170214194018809,0.16979679159251337,0.16853874934732208,0.16642173270100888,0.16341218002252797,0.15945583317728723,0.15446757022128324,0.14831206157020413,0.14076406339111638,0.13141587404541311,0.11941254877095173,0.10234412374487652,0.054014853239281194,,,,,,,,
